Name , Num_Points , Num_Fibers , EstimatedUncertaintyMax , EstimatedUncertaintyMean , EstimatedUncertaintyMedium , EstimatedUncertaintyMin , EstimatedUncertaintyP1_10 , EstimatedUncertaintyP1_10_avg , EstimatedUncertaintyP9_10 , EstimatedUncertaintyP9_10_avg , EstimatedUncertaintyQuantile1 , EstimatedUncertaintyQuantile1_avg , EstimatedUncertaintyQuantile2 , EstimatedUncertaintyQuantile2_avg , EstimatedUncertaintyQuantile3 , EstimatedUncertaintyQuantile3_avg , EstimatedUncertaintyQuantile4_avg , tensor1.FractionalAnisotropyMax , tensor1.FractionalAnisotropyMean , tensor1.FractionalAnisotropyMedium , tensor1.FractionalAnisotropyMin , tensor1.FractionalAnisotropyP1_10 , tensor1.FractionalAnisotropyP1_10_avg , tensor1.FractionalAnisotropyP9_10 , tensor1.FractionalAnisotropyP9_10_avg , tensor1.FractionalAnisotropyQuantile1 , tensor1.FractionalAnisotropyQuantile1_avg , tensor1.FractionalAnisotropyQuantile2 , tensor1.FractionalAnisotropyQuantile2_avg , tensor1.FractionalAnisotropyQuantile3 , tensor1.FractionalAnisotropyQuantile3_avg , tensor1.FractionalAnisotropyQuantile4_avg , tensor1.LinearMeasurementMax , tensor1.LinearMeasurementMean , tensor1.LinearMeasurementMedium , tensor1.LinearMeasurementMin , tensor1.LinearMeasurementP1_10 , tensor1.LinearMeasurementP1_10_avg , tensor1.LinearMeasurementP9_10 , tensor1.LinearMeasurementP9_10_avg , tensor1.LinearMeasurementQuantile1 , tensor1.LinearMeasurementQuantile1_avg , tensor1.LinearMeasurementQuantile2 , tensor1.LinearMeasurementQuantile2_avg , tensor1.LinearMeasurementQuantile3 , tensor1.LinearMeasurementQuantile3_avg , tensor1.LinearMeasurementQuantile4_avg , tensor1.MaxEigenvalueMax , tensor1.MaxEigenvalueMean , tensor1.MaxEigenvalueMedium , tensor1.MaxEigenvalueMin , tensor1.MaxEigenvalueP1_10 , tensor1.MaxEigenvalueP1_10_avg , tensor1.MaxEigenvalueP9_10 , tensor1.MaxEigenvalueP9_10_avg , tensor1.MaxEigenvalueQuantile1 , tensor1.MaxEigenvalueQuantile1_avg , tensor1.MaxEigenvalueQuantile2 , tensor1.MaxEigenvalueQuantile2_avg , tensor1.MaxEigenvalueQuantile3 , tensor1.MaxEigenvalueQuantile3_avg , tensor1.MaxEigenvalueQuantile4_avg , tensor1.MidEigenvalueMax , tensor1.MidEigenvalueMean , tensor1.MidEigenvalueMedium , tensor1.MidEigenvalueMin , tensor1.MidEigenvalueP1_10 , tensor1.MidEigenvalueP1_10_avg , tensor1.MidEigenvalueP9_10 , tensor1.MidEigenvalueP9_10_avg , tensor1.MidEigenvalueQuantile1 , tensor1.MidEigenvalueQuantile1_avg , tensor1.MidEigenvalueQuantile2 , tensor1.MidEigenvalueQuantile2_avg , tensor1.MidEigenvalueQuantile3 , tensor1.MidEigenvalueQuantile3_avg , tensor1.MidEigenvalueQuantile4_avg , tensor1.SphericalMeasurementMax , tensor1.SphericalMeasurementMean , tensor1.SphericalMeasurementMedium , tensor1.SphericalMeasurementMin , tensor1.SphericalMeasurementP1_10 , tensor1.SphericalMeasurementP1_10_avg , tensor1.SphericalMeasurementP9_10 , tensor1.SphericalMeasurementP9_10_avg , tensor1.SphericalMeasurementQuantile1 , tensor1.SphericalMeasurementQuantile1_avg , tensor1.SphericalMeasurementQuantile2 , tensor1.SphericalMeasurementQuantile2_avg , tensor1.SphericalMeasurementQuantile3 , tensor1.SphericalMeasurementQuantile3_avg , tensor1.SphericalMeasurementQuantile4_avg , tensor1.TraceMax , tensor1.TraceMean , tensor1.TraceMedium , tensor1.TraceMin , tensor1.TraceP1_10 , tensor1.TraceP1_10_avg , tensor1.TraceP9_10 , tensor1.TraceP9_10_avg , tensor1.TraceQuantile1 , tensor1.TraceQuantile1_avg , tensor1.TraceQuantile2 , tensor1.TraceQuantile2_avg , tensor1.TraceQuantile3 , tensor1.TraceQuantile3_avg , tensor1.TraceQuantile4_avg
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00050.vtp , 5168.000000 , 142.000000 , 621.897217 , 475.847356 , 506.510071 , 0.022361 , 404.840210 , 225.456580 , 551.211243 , 574.650726 , 454.916931 , 346.074860 , 506.510071 , 490.010555 , 525.776917 , 516.096421 , 551.366481 , 0.453922 , 0.312726 , 0.302556 , 0.220004 , 0.238920 , 0.230221 , 0.400929 , 0.418183 , 0.262799 , 0.243017 , 0.302556 , 0.280338 , 0.363538 , 0.331454 , 0.396211 , 0.541126 , 0.405772 , 0.397493 , 0.307858 , 0.329301 , 0.319488 , 0.493254 , 0.509035 , 0.355565 , 0.333752 , 0.397493 , 0.374241 , 0.458036 , 0.426526 , 0.488688 , 0.000827 , 0.000754 , 0.000765 , 0.000602 , 0.000685 , 0.000652 , 0.000798 , 0.000806 , 0.000736 , 0.000691 , 0.000765 , 0.000752 , 0.000785 , 0.000775 , 0.000797 , 0.000565 , 0.000447 , 0.000444 , 0.000326 , 0.000392 , 0.000371 , 0.000510 , 0.000528 , 0.000411 , 0.000390 , 0.000444 , 0.000426 , 0.000482 , 0.000464 , 0.000508 , 0.692142 , 0.594228 , 0.602541 , 0.458874 , 0.506746 , 0.490996 , 0.670699 , 0.680531 , 0.541969 , 0.511360 , 0.602541 , 0.573568 , 0.644477 , 0.625824 , 0.666281 , 0.001946 , 0.001648 , 0.001650 , 0.001349 , 0.001472 , 0.001428 , 0.001800 , 0.001849 , 0.001586 , 0.001499 , 0.001650 , 0.001619 , 0.001720 , 0.001683 , 0.001790
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00051.vtp , 48216.000000 , 731.000000 , 1526.853149 , 532.440926 , 529.626831 , 0.022361 , 445.029236 , 319.124191 , 633.854370 , 739.204105 , 488.936035 , 410.038555 , 529.626831 , 507.980317 , 579.275879 , 553.311909 , 658.453531 , 0.611003 , 0.363666 , 0.355106 , 0.220008 , 0.266493 , 0.246854 , 0.472288 , 0.512149 , 0.305738 , 0.271021 , 0.355106 , 0.331294 , 0.416033 , 0.382263 , 0.470101 , 0.673128 , 0.455234 , 0.449907 , 0.307863 , 0.359553 , 0.337996 , 0.557236 , 0.591224 , 0.400760 , 0.364035 , 0.449907 , 0.426431 , 0.507126 , 0.475691 , 0.554796 , 0.001348 , 0.000802 , 0.000800 , 0.000596 , 0.000718 , 0.000695 , 0.000878 , 0.000945 , 0.000758 , 0.000722 , 0.000800 , 0.000781 , 0.000833 , 0.000815 , 0.000889 , 0.000921 , 0.000435 , 0.000435 , 0.000250 , 0.000355 , 0.000336 , 0.000510 , 0.000559 , 0.000391 , 0.000359 , 0.000435 , 0.000414 , 0.000472 , 0.000453 , 0.000516 , 0.692137 , 0.544766 , 0.550096 , 0.326872 , 0.442764 , 0.408783 , 0.640447 , 0.662008 , 0.492895 , 0.445212 , 0.550096 , 0.524318 , 0.599241 , 0.573578 , 0.635971 , 0.003188 , 0.001673 , 0.001646 , 0.001238 , 0.001496 , 0.001444 , 0.001851 , 0.002027 , 0.001567 , 0.001498 , 0.001646 , 0.001608 , 0.001750 , 0.001695 , 0.001889
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00052.vtp , 27293.000000 , 680.000000 , 1245.332642 , 539.296056 , 541.481567 , 0.022361 , 411.243622 , 241.061095 , 672.257751 , 818.310303 , 494.464233 , 371.841366 , 541.481567 , 521.440330 , 591.176880 , 563.205291 , 700.721778 , 0.742146 , 0.354617 , 0.333537 , 0.220021 , 0.254396 , 0.239344 , 0.484526 , 0.522371 , 0.286651 , 0.258498 , 0.333537 , 0.309363 , 0.419525 , 0.371151 , 0.479470 , 0.777896 , 0.445726 , 0.428774 , 0.307877 , 0.346420 , 0.329699 , 0.567849 , 0.599833 , 0.380974 , 0.350650 , 0.428774 , 0.404355 , 0.510306 , 0.465001 , 0.562914 , 0.001115 , 0.000808 , 0.000799 , 0.000602 , 0.000722 , 0.000692 , 0.000909 , 0.000961 , 0.000757 , 0.000722 , 0.000799 , 0.000778 , 0.000850 , 0.000822 , 0.000910 , 0.000758 , 0.000446 , 0.000447 , 0.000174 , 0.000359 , 0.000331 , 0.000531 , 0.000585 , 0.000394 , 0.000358 , 0.000447 , 0.000425 , 0.000487 , 0.000465 , 0.000537 , 0.692123 , 0.554274 , 0.571226 , 0.222104 , 0.432151 , 0.400179 , 0.653579 , 0.670307 , 0.489694 , 0.437094 , 0.571226 , 0.535011 , 0.619026 , 0.595652 , 0.649355 , 0.002621 , 0.001701 , 0.001676 , 0.001110 , 0.001526 , 0.001420 , 0.001927 , 0.002109 , 0.001598 , 0.001508 , 0.001676 , 0.001638 , 0.001768 , 0.001716 , 0.001942
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00053.vtp , 10891.000000 , 303.000000 , 785.358459 , 500.123996 , 517.484436 , 0.022361 , 397.440826 , 220.989796 , 626.049561 , 660.793347 , 456.162567 , 347.959209 , 517.484436 , 489.400803 , 569.363770 , 540.846368 , 622.334484 , 0.772996 , 0.320957 , 0.311928 , 0.220005 , 0.244491 , 0.232897 , 0.397945 , 0.452973 , 0.278278 , 0.250325 , 0.311928 , 0.295616 , 0.355447 , 0.332460 , 0.405460 , 0.802563 , 0.413986 , 0.407077 , 0.307859 , 0.335506 , 0.322498 , 0.490490 , 0.539250 , 0.372144 , 0.341739 , 0.407077 , 0.390269 , 0.450238 , 0.427618 , 0.496349 , 0.000983 , 0.000770 , 0.000775 , 0.000609 , 0.000690 , 0.000667 , 0.000840 , 0.000856 , 0.000732 , 0.000695 , 0.000775 , 0.000755 , 0.000813 , 0.000793 , 0.000838 , 0.000676 , 0.000451 , 0.000448 , 0.000154 , 0.000387 , 0.000355 , 0.000523 , 0.000552 , 0.000421 , 0.000386 , 0.000448 , 0.000435 , 0.000480 , 0.000462 , 0.000520 , 0.692141 , 0.586014 , 0.592923 , 0.197437 , 0.509510 , 0.460795 , 0.664494 , 0.677514 , 0.549762 , 0.503668 , 0.592923 , 0.572398 , 0.627856 , 0.609744 , 0.658272 , 0.002336 , 0.001672 , 0.001659 , 0.001080 , 0.001499 , 0.001431 , 0.001868 , 0.001945 , 0.001584 , 0.001501 , 0.001659 , 0.001625 , 0.001745 , 0.001700 , 0.001862
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00054.vtp , 4841.000000 , 161.000000 , 647.583435 , 441.935689 , 466.097412 , 0.022361 , 375.112671 , 187.194695 , 508.902374 , 534.956891 , 433.570374 , 324.452454 , 466.097412 , 451.126486 , 491.466736 , 478.986144 , 513.274764 , 0.491674 , 0.304517 , 0.296329 , 0.220236 , 0.241146 , 0.231782 , 0.373705 , 0.408174 , 0.260834 , 0.243228 , 0.296329 , 0.276819 , 0.345494 , 0.319292 , 0.378780 , 0.574005 , 0.397755 , 0.391065 , 0.308125 , 0.331785 , 0.321249 , 0.467743 , 0.499597 , 0.353436 , 0.334009 , 0.391065 , 0.370527 , 0.440551 , 0.414411 , 0.472129 , 0.000850 , 0.000720 , 0.000717 , 0.000620 , 0.000676 , 0.000660 , 0.000774 , 0.000800 , 0.000693 , 0.000675 , 0.000717 , 0.000704 , 0.000742 , 0.000729 , 0.000773 , 0.000570 , 0.000433 , 0.000436 , 0.000345 , 0.000382 , 0.000372 , 0.000473 , 0.000496 , 0.000406 , 0.000386 , 0.000436 , 0.000423 , 0.000457 , 0.000447 , 0.000477 , 0.691875 , 0.602245 , 0.608935 , 0.425995 , 0.532257 , 0.500468 , 0.668215 , 0.678773 , 0.559449 , 0.527897 , 0.608935 , 0.585630 , 0.646564 , 0.629504 , 0.666007 , 0.001965 , 0.001586 , 0.001588 , 0.001401 , 0.001478 , 0.001449 , 0.001686 , 0.001753 , 0.001522 , 0.001481 , 0.001588 , 0.001558 , 0.001634 , 0.001610 , 0.001696
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00055.vtp , 108160.000000 , 2143.000000 , 904.851501 , 505.609135 , 524.158386 , 0.022361 , 387.914886 , 263.061173 , 606.704224 , 649.923589 , 467.294678 , 365.131356 , 524.158386 , 500.692296 , 568.150757 , 545.554542 , 611.067440 , 0.813006 , 0.365216 , 0.351469 , 0.220005 , 0.252544 , 0.237323 , 0.491879 , 0.524123 , 0.290730 , 0.258773 , 0.351469 , 0.317947 , 0.440346 , 0.394701 , 0.489450 , 0.834878 , 0.455686 , 0.446378 , 0.307859 , 0.344391 , 0.327445 , 0.574182 , 0.601239 , 0.385243 , 0.350891 , 0.446378 , 0.412998 , 0.529068 , 0.487185 , 0.571677 , 0.001040 , 0.000786 , 0.000783 , 0.000584 , 0.000684 , 0.000657 , 0.000881 , 0.000917 , 0.000737 , 0.000691 , 0.000783 , 0.000760 , 0.000838 , 0.000810 , 0.000881 , 0.000659 , 0.000424 , 0.000428 , 0.000130 , 0.000354 , 0.000327 , 0.000493 , 0.000518 , 0.000383 , 0.000352 , 0.000428 , 0.000406 , 0.000461 , 0.000445 , 0.000492 , 0.692141 , 0.544314 , 0.553624 , 0.165122 , 0.425820 , 0.398766 , 0.655612 , 0.672558 , 0.470933 , 0.428327 , 0.553624 , 0.512821 , 0.614760 , 0.587007 , 0.649112 , 0.002284 , 0.001633 , 0.001639 , 0.001002 , 0.001472 , 0.001361 , 0.001789 , 0.001856 , 0.001570 , 0.001464 , 0.001639 , 0.001607 , 0.001711 , 0.001673 , 0.001790
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00056.vtp , 25154.000000 , 462.000000 , 839.716492 , 524.482740 , 539.586304 , 0.022361 , 419.209808 , 280.898104 , 633.431396 , 673.200534 , 486.286591 , 385.340897 , 539.586304 , 515.408950 , 588.282288 , 562.798730 , 634.405955 , 0.596599 , 0.358097 , 0.343352 , 0.220026 , 0.247646 , 0.234823 , 0.490810 , 0.520239 , 0.279821 , 0.252541 , 0.343352 , 0.310123 , 0.432141 , 0.384450 , 0.485297 , 0.661453 , 0.448731 , 0.438453 , 0.307884 , 0.338999 , 0.324656 , 0.573263 , 0.598193 , 0.373778 , 0.344170 , 0.438453 , 0.405024 , 0.521713 , 0.477585 , 0.568167 , 0.001040 , 0.000798 , 0.000800 , 0.000603 , 0.000700 , 0.000670 , 0.000895 , 0.000926 , 0.000749 , 0.000705 , 0.000800 , 0.000775 , 0.000847 , 0.000821 , 0.000891 , 0.000615 , 0.000436 , 0.000440 , 0.000291 , 0.000359 , 0.000341 , 0.000515 , 0.000543 , 0.000392 , 0.000362 , 0.000440 , 0.000416 , 0.000472 , 0.000456 , 0.000511 , 0.692116 , 0.551269 , 0.561552 , 0.338547 , 0.426737 , 0.401816 , 0.661001 , 0.675349 , 0.478287 , 0.431841 , 0.561552 , 0.522435 , 0.626222 , 0.594991 , 0.655834 , 0.002122 , 0.001671 , 0.001667 , 0.001244 , 0.001513 , 0.001425 , 0.001843 , 0.001926 , 0.001595 , 0.001507 , 0.001667 , 0.001629 , 0.001748 , 0.001704 , 0.001843
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00057.vtp , 21761.000000 , 715.000000 , 1099.243652 , 486.771043 , 504.450928 , 0.022361 , 400.250183 , 190.591547 , 549.806335 , 686.580345 , 478.918884 , 347.141320 , 504.450928 , 493.129259 , 522.714661 , 513.068847 , 593.770413 , 0.533350 , 0.326129 , 0.320749 , 0.220019 , 0.246775 , 0.233758 , 0.411724 , 0.435672 , 0.280124 , 0.252227 , 0.320749 , 0.301327 , 0.368701 , 0.343848 , 0.407127 , 0.609336 , 0.419354 , 0.415999 , 0.307875 , 0.338036 , 0.323462 , 0.503187 , 0.524729 , 0.374100 , 0.343813 , 0.415999 , 0.396145 , 0.462978 , 0.438836 , 0.498637 , 0.001073 , 0.000769 , 0.000761 , 0.000641 , 0.000716 , 0.000699 , 0.000820 , 0.000896 , 0.000737 , 0.000716 , 0.000761 , 0.000749 , 0.000788 , 0.000773 , 0.000839 , 0.000736 , 0.000446 , 0.000444 , 0.000314 , 0.000389 , 0.000375 , 0.000497 , 0.000542 , 0.000415 , 0.000392 , 0.000444 , 0.000430 , 0.000468 , 0.000455 , 0.000506 , 0.692125 , 0.580646 , 0.584001 , 0.390664 , 0.496813 , 0.475281 , 0.661964 , 0.676545 , 0.537022 , 0.501369 , 0.584001 , 0.561173 , 0.625900 , 0.603862 , 0.656193 , 0.002545 , 0.001661 , 0.001640 , 0.001366 , 0.001553 , 0.001521 , 0.001763 , 0.001964 , 0.001589 , 0.001552 , 0.001640 , 0.001615 , 0.001687 , 0.001662 , 0.001814
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00058.vtp , 34705.000000 , 1191.000000 , 1006.228516 , 461.683845 , 475.535278 , 0.022361 , 291.871216 , 178.290083 , 606.700745 , 684.631292 , 412.885834 , 288.875607 , 475.535278 , 448.334725 , 528.750000 , 499.513569 , 610.031398 , 0.634768 , 0.333802 , 0.317304 , 0.220013 , 0.242437 , 0.231910 , 0.445318 , 0.496072 , 0.271337 , 0.246985 , 0.317304 , 0.293969 , 0.385580 , 0.346864 , 0.447402 , 0.692273 , 0.425694 , 0.412526 , 0.307868 , 0.333223 , 0.321390 , 0.533499 , 0.577171 , 0.364752 , 0.338107 , 0.412526 , 0.388503 , 0.478954 , 0.441694 , 0.534483 , 0.001068 , 0.000750 , 0.000758 , 0.000452 , 0.000630 , 0.000567 , 0.000851 , 0.000895 , 0.000709 , 0.000633 , 0.000758 , 0.000737 , 0.000801 , 0.000778 , 0.000852 , 0.000737 , 0.000429 , 0.000421 , 0.000259 , 0.000339 , 0.000314 , 0.000526 , 0.000571 , 0.000377 , 0.000342 , 0.000421 , 0.000398 , 0.000477 , 0.000450 , 0.000528 , 0.692132 , 0.574306 , 0.587474 , 0.307727 , 0.466501 , 0.422841 , 0.666777 , 0.678613 , 0.521046 , 0.465523 , 0.587474 , 0.558314 , 0.635248 , 0.611503 , 0.661896 , 0.002542 , 0.001609 , 0.001583 , 0.001003 , 0.001378 , 0.001253 , 0.001887 , 0.002024 , 0.001477 , 0.001363 , 0.001583 , 0.001531 , 0.001728 , 0.001655 , 0.001885
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00059.vtp , 57645.000000 , 733.000000 , 1243.296509 , 532.770695 , 533.509644 , 0.022361 , 457.518707 , 344.106281 , 627.376953 , 692.428789 , 489.448364 , 423.651933 , 533.509644 , 510.591019 , 584.183716 , 557.785922 , 639.061476 , 0.614686 , 0.370381 , 0.356592 , 0.220015 , 0.270517 , 0.249619 , 0.495931 , 0.533842 , 0.309084 , 0.274242 , 0.356592 , 0.332775 , 0.423441 , 0.387633 , 0.486881 , 0.676103 , 0.461344 , 0.451346 , 0.307871 , 0.363874 , 0.341028 , 0.577658 , 0.609593 , 0.404180 , 0.367464 , 0.451346 , 0.427914 , 0.513860 , 0.480708 , 0.569298 , 0.001220 , 0.000800 , 0.000797 , 0.000599 , 0.000716 , 0.000697 , 0.000889 , 0.000928 , 0.000752 , 0.000719 , 0.000797 , 0.000775 , 0.000843 , 0.000818 , 0.000889 , 0.000838 , 0.000429 , 0.000430 , 0.000270 , 0.000351 , 0.000331 , 0.000498 , 0.000533 , 0.000392 , 0.000356 , 0.000430 , 0.000413 , 0.000462 , 0.000446 , 0.000500 , 0.692129 , 0.538656 , 0.548654 , 0.323896 , 0.422342 , 0.390412 , 0.636126 , 0.658976 , 0.486140 , 0.430706 , 0.548654 , 0.519297 , 0.595820 , 0.572090 , 0.632539 , 0.002897 , 0.001658 , 0.001642 , 0.001294 , 0.001502 , 0.001455 , 0.001829 , 0.001938 , 0.001568 , 0.001505 , 0.001642 , 0.001607 , 0.001729 , 0.001680 , 0.001840
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00060.vtp , 49254.000000 , 948.000000 , 1017.038513 , 507.121422 , 514.064941 , 0.022361 , 432.664459 , 283.229763 , 582.421265 , 663.464379 , 484.704315 , 392.419380 , 514.064941 , 499.676908 , 550.738159 , 532.018874 , 604.380447 , 0.732432 , 0.357482 , 0.354667 , 0.220019 , 0.262084 , 0.244824 , 0.456394 , 0.488875 , 0.299905 , 0.266592 , 0.354667 , 0.328137 , 0.409449 , 0.380825 , 0.454384 , 0.770154 , 0.449516 , 0.449482 , 0.307875 , 0.354791 , 0.335769 , 0.543308 , 0.571306 , 0.394762 , 0.359341 , 0.449482 , 0.423262 , 0.501102 , 0.474368 , 0.541104 , 0.001060 , 0.000781 , 0.000777 , 0.000605 , 0.000708 , 0.000687 , 0.000857 , 0.000890 , 0.000738 , 0.000709 , 0.000777 , 0.000757 , 0.000823 , 0.000799 , 0.000860 , 0.000719 , 0.000428 , 0.000426 , 0.000175 , 0.000376 , 0.000357 , 0.000479 , 0.000514 , 0.000397 , 0.000375 , 0.000426 , 0.000411 , 0.000454 , 0.000440 , 0.000485 , 0.692125 , 0.550484 , 0.550519 , 0.229846 , 0.456692 , 0.428700 , 0.645209 , 0.664235 , 0.498898 , 0.458900 , 0.550519 , 0.525639 , 0.605238 , 0.576744 , 0.640662 , 0.002497 , 0.001637 , 0.001627 , 0.001109 , 0.001533 , 0.001479 , 0.001733 , 0.001866 , 0.001574 , 0.001525 , 0.001627 , 0.001600 , 0.001680 , 0.001653 , 0.001768
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00061.vtp , 51.000000 , 2.000000 , 526.614136 , 465.235696 , 504.741669 , 0.022361 , 282.792145 , 187.217028 , 524.207947 , 525.482935 , 488.888641 , 331.771546 , 504.741669 , 498.583844 , 515.671204 , 512.650308 , 522.328868 , 0.364461 , 0.297569 , 0.292531 , 0.220080 , 0.244855 , 0.232071 , 0.343273 , 0.355646 , 0.275649 , 0.252977 , 0.292531 , 0.283997 , 0.325302 , 0.312685 , 0.344204 , 0.458922 , 0.391514 , 0.387120 , 0.307946 , 0.335909 , 0.321529 , 0.438375 , 0.450402 , 0.369353 , 0.344539 , 0.387120 , 0.378171 , 0.420570 , 0.407800 , 0.439216 , 0.000781 , 0.000744 , 0.000740 , 0.000718 , 0.000728 , 0.000723 , 0.000770 , 0.000777 , 0.000732 , 0.000727 , 0.000740 , 0.000736 , 0.000757 , 0.000746 , 0.000768 , 0.000506 , 0.000452 , 0.000455 , 0.000412 , 0.000424 , 0.000416 , 0.000478 , 0.000496 , 0.000433 , 0.000425 , 0.000455 , 0.000445 , 0.000465 , 0.000461 , 0.000480 , 0.692054 , 0.608486 , 0.612881 , 0.541078 , 0.561625 , 0.551602 , 0.664091 , 0.681347 , 0.579430 , 0.562219 , 0.612881 , 0.594773 , 0.630647 , 0.623195 , 0.657529 , 0.001744 , 0.001648 , 0.001652 , 0.001576 , 0.001597 , 0.001585 , 0.001704 , 0.001726 , 0.001613 , 0.001597 , 0.001652 , 0.001636 , 0.001670 , 0.001662 , 0.001703
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00062.vtp , 312217.000000 , 4627.000000 , 1361.800049 , 519.883255 , 526.672119 , 0.022361 , 432.010956 , 311.470328 , 616.476685 , 660.379255 , 484.649292 , 401.386479 , 526.672119 , 507.544204 , 575.624023 , 549.638406 , 620.965449 , 0.724532 , 0.397046 , 0.400686 , 0.220003 , 0.283131 , 0.255774 , 0.500627 , 0.533611 , 0.336384 , 0.289305 , 0.400686 , 0.369466 , 0.457740 , 0.429365 , 0.500051 , 0.763864 , 0.486653 , 0.493029 , 0.307856 , 0.377275 , 0.347694 , 0.581675 , 0.609392 , 0.431592 , 0.383076 , 0.493029 , 0.463542 , 0.544494 , 0.519113 , 0.580882 , 0.001180 , 0.000803 , 0.000808 , 0.000599 , 0.000718 , 0.000690 , 0.000880 , 0.000911 , 0.000760 , 0.000721 , 0.000808 , 0.000785 , 0.000844 , 0.000826 , 0.000880 , 0.000813 , 0.000410 , 0.000408 , 0.000183 , 0.000340 , 0.000324 , 0.000479 , 0.000510 , 0.000369 , 0.000343 , 0.000408 , 0.000389 , 0.000447 , 0.000427 , 0.000481 , 0.692144 , 0.513347 , 0.506971 , 0.236136 , 0.418325 , 0.390609 , 0.622725 , 0.652307 , 0.455506 , 0.419118 , 0.506971 , 0.480888 , 0.568408 , 0.536459 , 0.616925 , 0.002806 , 0.001623 , 0.001615 , 0.001143 , 0.001463 , 0.001405 , 0.001782 , 0.001866 , 0.001543 , 0.001468 , 0.001615 , 0.001580 , 0.001700 , 0.001655 , 0.001787
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00063.vtp , 243911.000000 , 3105.000000 , 1578.847168 , 545.109177 , 539.368958 , 0.022361 , 444.065125 , 335.585182 , 648.387573 , 785.899828 , 496.675873 , 417.739353 , 539.368958 , 519.306201 , 587.278381 , 562.442578 , 680.950802 , 0.815456 , 0.406151 , 0.414123 , 0.220004 , 0.282935 , 0.255225 , 0.506793 , 0.546163 , 0.349107 , 0.293396 , 0.414123 , 0.383481 , 0.463837 , 0.439410 , 0.508319 , 0.836874 , 0.494978 , 0.505382 , 0.307858 , 0.377067 , 0.347090 , 0.586930 , 0.619619 , 0.444079 , 0.387150 , 0.505382 , 0.476821 , 0.549851 , 0.528158 , 0.587785 , 0.001268 , 0.000826 , 0.000819 , 0.000611 , 0.000732 , 0.000703 , 0.000921 , 0.000993 , 0.000776 , 0.000735 , 0.000819 , 0.000799 , 0.000866 , 0.000841 , 0.000931 , 0.000849 , 0.000415 , 0.000408 , 0.000129 , 0.000347 , 0.000322 , 0.000492 , 0.000543 , 0.000375 , 0.000346 , 0.000408 , 0.000391 , 0.000446 , 0.000425 , 0.000496 , 0.692142 , 0.505022 , 0.494618 , 0.163126 , 0.413070 , 0.380383 , 0.622933 , 0.652911 , 0.450149 , 0.412216 , 0.494618 , 0.471843 , 0.555921 , 0.523180 , 0.612850 , 0.002967 , 0.001656 , 0.001632 , 0.001006 , 0.001489 , 0.001426 , 0.001830 , 0.002018 , 0.001560 , 0.001487 , 0.001632 , 0.001596 , 0.001718 , 0.001673 , 0.001866
